idade,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,divida_total,investimento_mensal,score_credito
19.0,97961.96,4.0,6.0,6.0,0.0,7.0,10.0,750.95,9.212.648.731.822.840,Regular
47.0,31895.07,3.0,6.0,2.0,4.0,12.0,10.0,220.33,2.985.757.619.001.830,Baixo
47.0,31895.07,3.0,6.0,2.0,4.0,16.0,7.0,220.33,2.985.757.619.001.830,Baixo
47.0,31895.07,3.0,6.0,2.0,4.0,16.0,9.0,220.33,2.985.757.619.001.830,Baixo
48.0,31895.07,3.0,6.0,2.0,4.0,16.0,10.0,220.33,2.985.757.619.001.830,Baixo
48.0,31895.07,3.0,6.0,2.0,4.0,12.0,10.0,220.33,2.985.757.619.001.830,Baixo
48.0,31895.07,3.0,6.0,2.0,4.0,16.0,8.0,220.33,2.985.757.619.001.830,Baixo
48.0,31895.07,3.0,6.0,2.0,4.0,16.0,8.0,220.33,2.985.757.619.001.830,Regular
48.0,31895.07,3.0,6.0,2.0,4.0,14.0,10.0,220.33,2.985.757.619.001.830,Regular
31.0,30922.28,1.0,5.0,12.0,2.0,19.0,1.0,957.53,63.759.242.251.052.400,Baixo
32.0,30922.28,1.0,5.0,12.0,2.0,14.0,1.0,957.53,63.759.242.251.052.400,Baixo
31.0,30922.28,1.0,5.0,12.0,2.0,19.0,1.0,957.53,63.759.242.251.052.400,Baixo
31.0,30922.28,1.0,5.0,12.0,2.0,19.0,1.0,957.53,63.759.242.251.052.400,Baixo
32.0,30922.28,1.0,5.0,12.0,2.0,19.0,1.0,957.53,63.759.242.251.052.400,Baixo
32.0,30922.28,1.0,5.0,12.0,2.0,19.0,1.0,957.53,63.759.242.251.052.400,Baixo
32.0,30922.28,1.0,5.0,12.0,2.0,22.0,1.0,957.53,63.759.242.251.052.400,Baixo
32.0,30922.28,1.0,5.0,12.0,2.0,19.0,1.0,957.53,63.759.242.251.052.400,Baixo
37.0,25530.33,3.0,4.0,19.0,0.0,16.0,13.0,761.18,3.066.195.176.120.680,Regular
37.0,25530.33,3.0,4.0,19.0,0.0,17.0,13.0,761.18,3.066.195.176.120.680,Regular
37.0,25530.33,3.0,4.0,19.0,0.0,17.0,16.0,761.18,3.066.195.176.120.680,Regular
37.0,25530.33,3.0,4.0,19.0,0.0,17.0,14.0,761.18,3.066.195.176.120.680,Regular
37.0,25530.33,3.0,4.0,19.0,0.0,13.0,11.0,761.18,3.066.195.176.120.680,Regular
37.0,25530.33,3.0,4.0,19.0,0.0,17.0,13.0,761.18,3.066.195.176.120.680,Regular
37.0,25530.33,3.0,4.0,19.0,0.0,17.0,13.0,761.18,3.066.195.176.120.680,Regular
37.0,25530.33,3.0,4.0,19.0,0.0,16.0,13.0,761.18,3.066.195.176.120.680,Regular
51.0,11.078.663.999.999.900,4.0,6.0,5.0,3.0,12.0,15.0,226.7,716.319.402.752.794,Regular
51.0,11.078.663.999.999.900,4.0,6.0,5.0,3.0,15.0,15.0,226.7,716.319.402.752.794,Regular
51.0,11.078.663.999.999.900,4.0,6.0,5.0,3.0,12.0,15.0,226.7,716.319.402.752.794,Regular
51.0,11.078.663.999.999.900,4.0,6.0,5.0,3.0,12.0,15.0,226.7,716.319.402.752.794,Baixo
51.0,11.078.663.999.999.900,4.0,6.0,5.0,3.0,12.0,15.0,226.7,716.319.402.752.794,Regular
52.0,11.078.663.999.999.900,4.0,6.0,5.0,3.0,16.0,15.0,226.7,716.319.402.752.794,Baixo
52.0,11.078.663.999.999.900,5.0,7.0,5.0,3.0,8.0,15.0,226.7,716.319.402.752.794,Baixo
52.0,11.078.663.999.999.900,5.0,7.0,5.0,3.0,12.0,15.0,226.7,716.319.402.752.794,Regular
26.0,39696.98,5.0,5.0,10.0,1.0,16.0,3.0,133.3,3.751.782.482.904.480,Baixo
26.0,39696.98,5.0,5.0,10.0,1.0,11.0,5.0,133.3,3.751.782.482.904.480,Baixo
26.0,39696.98,5.0,5.0,10.0,1.0,11.0,3.0,133.3,3.751.782.482.904.480,Regular
26.0,39696.98,5.0,5.0,10.0,1.0,11.0,3.0,133.3,3.751.782.482.904.480,Baixo
26.0,39696.98,5.0,5.0,10.0,1.0,11.0,6.0,133.3,3.751.782.482.904.480,Baixo
26.0,39696.98,5.0,5.0,10.0,1.0,11.0,3.0,133.3,3.751.782.482.904.480,Baixo
27.0,39696.98,5.0,5.0,10.0,1.0,11.0,3.0,133.3,3.751.782.482.904.480,Baixo
27.0,39696.98,5.0,5.0,10.0,1.0,11.0,3.0,133.3,3.751.782.482.904.480,Baixo
34.0,120366.6,4.0,7.0,2.0,4.0,12.0,5.0,1396.64,9.561.296.985.117.890,Baixo
34.0,120366.6,4.0,7.0,2.0,4.0,12.0,8.0,1396.64,9.561.296.985.117.890,Baixo
34.0,120366.6,4.0,7.0,2.0,4.0,12.0,6.0,1396.64,9.561.296.985.117.890,Baixo
34.0,120366.6,4.0,7.0,2.0,4.0,17.0,8.0,1396.64,9.561.296.985.117.890,Regular
34.0,120366.6,4.0,7.0,2.0,4.0,12.0,8.0,1396.64,9.561.296.985.117.890,Regular
34.0,120366.6,4.0,7.0,2.0,4.0,9.0,8.0,1396.64,9.561.296.985.117.890,Baixo
34.0,120366.6,4.0,7.0,2.0,4.0,12.0,8.0,1396.64,9.561.296.985.117.890,Baixo
34.0,120366.6,4.0,7.0,2.0,4.0,12.0,8.0,1396.64,9.561.296.985.117.890,Baixo
51.0,13.074.395,8.0,7.0,8.0,1.0,7.0,14.0,1048.26,2.913.973.941.786.910,Alto
51.0,13.074.395,8.0,7.0,8.0,1.0,9.0,14.0,1048.26,2.913.973.941.786.910,Alto
51.0,13.074.395,8.0,7.0,8.0,1.0,10.0,14.0,1048.26,2.913.973.941.786.910,Alto
51.0,13.074.395,8.0,7.0,8.0,1.0,9.0,14.0,1048.26,2.913.973.941.786.910,Alto
51.0,13.074.395,8.0,7.0,8.0,1.0,9.0,14.0,1048.26,2.913.973.941.786.910,Alto
52.0,13.074.395,8.0,7.0,8.0,1.0,9.0,14.0,1048.26,2.913.973.941.786.910,Regular
52.0,13.074.395,8.0,7.0,8.0,1.0,9.0,15.0,1048.26,2.913.973.941.786.910,Alto
52.0,13.074.395,8.0,7.0,8.0,1.0,9.0,13.0,1048.26,2.913.973.941.786.910,Alto
30.0,76087.68,6.0,3.0,9.0,4.0,18.0,12.0,50.22,12.779.798.680.507.800,Regular
30.0,76087.68,6.0,3.0,9.0,4.0,14.0,7.0,50.22,12.779.798.680.507.800,Regular
30.0,76087.68,6.0,3.0,9.0,4.0,11.0,10.0,50.22,12.779.798.680.507.800,Regular
30.0,76087.68,6.0,3.0,9.0,4.0,15.0,10.0,50.22,12.779.798.680.507.800,Regular
31.0,76087.68,6.0,3.0,9.0,4.0,14.0,10.0,50.22,12.779.798.680.507.800,Regular
31.0,76087.68,6.0,3.0,9.0,4.0,14.0,7.0,50.22,12.779.798.680.507.800,Regular
31.0,76087.68,6.0,3.0,9.0,4.0,11.0,8.0,50.22,12.779.798.680.507.800,Regular
31.0,76087.68,6.0,3.0,9.0,4.0,14.0,10.0,50.22,12.779.798.680.507.800,Regular
23.0,51824.94,6.0,7.0,26.0,8.0,40.0,22.0,2958.02,5.984.235.304.468.720,Baixo
23.0,51824.94,6.0,7.0,26.0,8.0,38.0,22.0,2958.02,5.984.235.304.468.720,Baixo
23.0,51824.94,6.0,7.0,26.0,8.0,36.0,22.0,2958.02,5.984.235.304.468.720,Baixo
23.0,51824.94,6.0,7.0,26.0,8.0,42.0,22.0,2958.02,5.984.235.304.468.720,Baixo
23.0,51824.94,6.0,7.0,26.0,8.0,39.0,24.0,2958.02,5.984.235.304.468.720,Baixo
23.0,51824.94,6.0,7.0,26.0,8.0,33.0,21.0,2958.02,5.984.235.304.468.720,Baixo
23.0,51824.94,6.0,7.0,26.0,8.0,38.0,22.0,2958.02,5.984.235.304.468.720,Baixo
24.0,51824.94,6.0,7.0,26.0,8.0,33.0,22.0,2958.02,5.984.235.304.468.720,Regular
31.0,11.431.775,8.0,6.0,16.0,4.0,7.0,17.0,117.57,11.240.622.700.484.300,Regular
31.0,11.431.775,8.0,6.0,16.0,4.0,2.0,15.0,117.57,11.240.622.700.484.300,Regular
31.0,11.431.775,8.0,6.0,16.0,4.0,7.0,15.0,117.57,11.240.622.700.484.300,Regular
31.0,11.431.775,8.0,6.0,16.0,4.0,7.0,15.0,117.57,11.240.622.700.484.300,Regular
31.0,11.431.775,8.0,6.0,16.0,4.0,7.0,15.0,117.57,11.240.622.700.484.300,Regular
31.0,11.431.775,8.0,6.0,16.0,4.0,7.0,12.0,117.57,11.240.622.700.484.300,Regular
31.0,11.431.775,8.0,6.0,16.0,4.0,7.0,15.0,117.57,11.240.622.700.484.300,Alto
31.0,11.431.775,8.0,6.0,16.0,4.0,7.0,15.0,117.57,11.240.622.700.484.300,Alto
38.0,14.224.655,8.0,6.0,13.0,1.0,27.0,10.0,1343.01,34.036.850.428.731.800,Regular
38.0,14.224.655,8.0,6.0,13.0,1.0,27.0,10.0,1343.01,34.036.850.428.731.800,Regular
38.0,14.224.655,8.0,6.0,13.0,1.0,27.0,10.0,1343.01,34.036.850.428.731.800,Regular
38.0,14.224.655,8.0,6.0,13.0,1.0,27.0,9.0,1343.01,34.036.850.428.731.800,Regular
38.0,14.224.655,8.0,6.0,13.0,1.0,27.0,10.0,1343.01,34.036.850.428.731.800,Regular
38.0,14.224.655,8.0,6.0,13.0,1.0,27.0,9.0,1343.01,34.036.850.428.731.800,Regular
38.0,14.224.655,8.0,6.0,13.0,1.0,26.0,8.0,1343.01,34.036.850.428.731.800,Regular
38.0,14.224.655,8.0,6.0,13.0,1.0,24.0,10.0,1343.01,34.036.850.428.731.800,Regular
46.0,142170.12,3.0,4.0,8.0,2.0,3.0,1.0,282.56,1.778.583.137.532.890,Alto
46.0,142170.12,3.0,4.0,8.0,2.0,1.0,1.0,282.56,1.778.583.137.532.890,Regular
46.0,142170.12,3.0,4.0,8.0,2.0,3.0,1.0,282.56,1.778.583.137.532.890,Alto
46.0,142170.12,3.0,4.0,8.0,2.0,3.0,1.0,282.56,1.778.583.137.532.890,Alto
46.0,142170.12,3.0,4.0,8.0,2.0,3.0,1.0,282.56,1.778.583.137.532.890,Alto
46.0,142170.12,3.0,4.0,8.0,2.0,1.0,1.0,282.56,1.778.583.137.532.890,Alto
46.0,142170.12,3.0,4.0,8.0,2.0,3.0,1.0,282.56,1.778.583.137.532.890,Alto
46.0,142170.12,3.0,4.0,8.0,2.0,3.0,1.0,282.56,1.778.583.137.532.890,Alto
45.0,19.951.765,1.0,1.0,12.0,2.0,5.0,6.0,1463.07,2.805.767.250.299.620,Alto
45.0,19.951.765,1.0,1.0,12.0,2.0,10.0,6.0,1463.07,2.805.767.250.299.620,Alto
45.0,19.951.765,1.0,1.0,12.0,2.0,10.0,6.0,1463.07,2.805.767.250.299.620,Alto
45.0,19.951.765,1.0,1.0,12.0,2.0,11.0,6.0,1463.07,2.805.767.250.299.620,Alto
45.0,19.951.765,1.0,1.0,12.0,2.0,10.0,6.0,1463.07,2.805.767.250.299.620,Alto
45.0,19.951.765,1.0,1.0,12.0,2.0,10.0,6.0,1463.07,2.805.767.250.299.620,Alto
45.0,19.951.765,1.0,1.0,12.0,2.0,8.0,9.0,1463.07,2.805.767.250.299.620,Regular
46.0,19.951.765,1.0,1.0,12.0,2.0,15.0,6.0,1463.07,2.805.767.250.299.620,Alto
36.0,94454.1,1.0,4.0,5.0,3.0,4.0,6.0,1342.61,7.929.214.465.202.170,Alto
36.0,94454.1,1.0,4.0,5.0,3.0,9.0,6.0,1342.61,7.929.214.465.202.170,Alto
36.0,94454.1,1.0,4.0,5.0,3.0,6.0,7.0,1342.61,7.929.214.465.202.170,Alto
36.0,94454.1,1.0,4.0,5.0,3.0,9.0,6.0,1342.61,7.929.214.465.202.170,Alto
36.0,94454.1,1.0,4.0,5.0,3.0,9.0,6.0,1342.61,7.929.214.465.202.170,Alto
36.0,94454.1,1.0,4.0,5.0,3.0,9.0,6.0,1342.61,7.929.214.465.202.170,Alto
36.0,94454.1,1.0,4.0,5.0,3.0,9.0,8.0,1342.61,7.929.214.465.202.170,Alto
36.0,94454.1,1.0,4.0,5.0,3.0,9.0,6.0,1342.61,7.929.214.465.202.170,Alto
28.0,27063.43,8.0,3.0,12.0,4.0,21.0,13.0,1205.36,42.128.911.494.982.200,Regular
28.0,27063.43,8.0,3.0,12.0,4.0,21.0,13.0,1205.36,42.128.911.494.982.200,Regular
28.0,27063.43,8.0,3.0,12.0,4.0,21.0,13.0,1205.36,42.128.911.494.982.200,Regular
28.0,27063.43,8.0,3.0,12.0,4.0,21.0,10.0,1205.36,42.128.911.494.982.200,Regular
28.0,27063.43,8.0,3.0,12.0,4.0,21.0,12.0,1205.36,42.128.911.494.982.200,Regular
28.0,27063.43,8.0,3.0,12.0,4.0,21.0,11.0,1205.36,42.128.911.494.982.200,Regular
28.0,27063.43,8.0,3.0,12.0,4.0,19.0,15.0,1205.36,42.128.911.494.982.200,Alto
28.0,27063.43,8.0,3.0,12.0,4.0,21.0,13.0,1205.36,42.128.911.494.982.200,Alto
44.0,36980.1,6.0,10.0,29.0,6.0,54.0,16.0,2403.26,4.237.277.595.564.030,Baixo
44.0,36980.1,6.0,10.0,29.0,6.0,54.0,16.0,2403.26,4.237.277.595.564.030,Baixo
44.0,36980.1,6.0,10.0,29.0,6.0,49.0,14.0,2403.26,4.237.277.595.564.030,Baixo
44.0,36980.1,6.0,10.0,29.0,6.0,57.0,14.0,2403.26,4.237.277.595.564.030,Regular
44.0,36980.1,6.0,10.0,29.0,6.0,50.0,16.0,2403.26,4.237.277.595.564.030,Baixo
44.0,36980.1,6.0,10.0,29.0,6.0,54.0,16.0,2403.26,4.237.277.595.564.030,Baixo
44.0,36980.1,6.0,10.0,29.0,6.0,54.0,18.0,2403.26,4.237.277.595.564.030,Regular
44.0,36980.1,6.0,10.0,29.0,6.0,59.0,13.0,2403.26,4.237.277.595.564.030,Regular
26.0,96582.24,3.0,3.0,13.0,1.0,9.0,13.0,482.88,10.761.989.589.540.600,Regular
26.0,96582.24,3.0,3.0,13.0,1.0,6.0,18.0,482.88,10.761.989.589.540.600,Regular
26.0,96582.24,3.0,3.0,13.0,1.0,5.0,15.0,482.88,10.761.989.589.540.600,Regular
26.0,96582.24,3.0,3.0,13.0,1.0,10.0,16.0,482.88,10.761.989.589.540.600,Regular
26.0,96582.24,3.0,3.0,13.0,1.0,10.0,15.0,482.88,10.761.989.589.540.600,Regular
26.0,96582.24,3.0,3.0,13.0,1.0,15.0,15.0,482.88,10.761.989.589.540.600,Regular
27.0,96582.24,3.0,3.0,13.0,1.0,10.0,15.0,482.88,10.761.989.589.540.600,Regular
27.0,96582.24,3.0,3.0,13.0,1.0,10.0,18.0,482.88,10.761.989.589.540.600,Regular
39.0,122978.43,0.0,1.0,9.0,3.0,14.0,4.0,1197.33,76.875.603.452.369,Alto
39.0,122978.43,0.0,1.0,9.0,3.0,12.0,2.0,1197.33,76.875.603.452.369,Alto
39.0,122978.43,0.0,1.0,9.0,3.0,14.0,4.0,1197.33,76.875.603.452.369,Alto
39.0,122978.43,0.0,1.0,9.0,3.0,14.0,2.0,1197.33,76.875.603.452.369,Alto
39.0,122978.43,0.0,1.0,9.0,3.0,17.0,4.0,1197.33,76.875.603.452.369,Alto
39.0,122978.43,0.0,1.0,9.0,3.0,11.0,4.0,1197.33,76.875.603.452.369,Alto
40.0,122978.43,0.0,1.0,9.0,3.0,14.0,4.0,1197.33,76.875.603.452.369,Regular
40.0,122978.43,0.0,1.0,9.0,3.0,14.0,3.0,1197.33,76.875.603.452.369,Alto
32.0,7821.24,8.0,10.0,29.0,6.0,62.0,17.0,2924.76,0.0,Regular
32.0,7821.24,8.0,10.0,29.0,6.0,62.0,18.0,2924.76,0.0,Regular
32.0,7821.24,8.0,10.0,29.0,6.0,62.0,19.0,2924.76,0.0,Regular
32.0,7821.24,8.0,10.0,29.0,6.0,62.0,17.0,2924.76,0.0,Regular
32.0,7821.24,8.0,10.0,29.0,6.0,62.0,17.0,2924.76,0.0,Regular
32.0,7821.24,8.0,10.0,29.0,6.0,62.0,17.0,2924.76,0.0,Regular
32.0,7821.24,8.0,10.0,29.0,6.0,62.0,17.0,2924.76,0.0,Baixo
32.0,7821.24,8.0,10.0,29.0,6.0,62.0,14.0,2924.76,0.0,Baixo
22.0,30972.54,7.0,9.0,16.0,2.0,59.0,16.0,2203.46,4.147.008.708.902.250,Regular
22.0,30972.54,7.0,9.0,16.0,2.0,59.0,15.0,2203.46,4.147.008.708.902.250,Baixo
23.0,30972.54,7.0,9.0,16.0,2.0,59.0,15.0,2203.46,4.147.008.708.902.250,Baixo
23.0,30972.54,7.0,9.0,16.0,2.0,59.0,13.0,2203.46,4.147.008.708.902.250,Baixo
23.0,30972.54,7.0,9.0,16.0,2.0,59.0,16.0,2203.46,4.147.008.708.902.250,Regular
23.0,30972.54,7.0,9.0,16.0,2.0,59.0,16.0,2203.46,4.147.008.708.902.250,Baixo
23.0,30972.54,7.0,9.0,16.0,2.0,59.0,15.0,2203.46,4.147.008.708.902.250,Baixo
23.0,30972.54,7.0,9.0,16.0,2.0,59.0,15.0,2203.46,4.147.008.708.902.250,Baixo
28.0,7.709.625,7.0,9.0,31.0,6.0,28.0,18.0,2518.98,0.0,Baixo
28.0,7.709.625,7.0,9.0,31.0,6.0,30.0,18.0,2518.98,0.0,Baixo
28.0,7.709.625,7.0,9.0,31.0,6.0,29.0,18.0,2518.98,0.0,Baixo
28.0,7.709.625,7.0,9.0,31.0,6.0,28.0,18.0,2518.98,0.0,Baixo
28.0,7.709.625,7.0,9.0,31.0,6.0,28.0,18.0,2518.98,0.0,Baixo
29.0,7.709.625,7.0,9.0,31.0,6.0,25.0,21.0,2518.98,0.0,Baixo
29.0,7.709.625,7.0,9.0,31.0,6.0,28.0,18.0,2518.98,0.0,Baixo
29.0,7.709.625,7.0,9.0,31.0,6.0,28.0,18.0,2518.98,0.0,Baixo
53.0,34547.54,6.0,6.0,5.0,1.0,21.0,13.0,939.31,682.725.422.022.309,Alto
53.0,34547.54,6.0,6.0,5.0,1.0,19.0,13.0,939.31,682.725.422.022.309,Alto
53.0,34547.54,6.0,6.0,5.0,1.0,19.0,11.0,939.31,682.725.422.022.309,Regular
54.0,34547.54,6.0,6.0,5.0,1.0,19.0,13.0,939.31,682.725.422.022.309,Alto
54.0,34547.54,6.0,6.0,5.0,1.0,19.0,10.0,939.31,682.725.422.022.309,Alto
54.0,34547.54,6.0,6.0,5.0,1.0,19.0,10.0,939.31,682.725.422.022.309,Alto
54.0,34547.54,6.0,6.0,5.0,1.0,19.0,13.0,939.31,682.725.422.022.309,Regular
54.0,34547.54,6.0,6.0,5.0,1.0,20.0,13.0,939.31,682.725.422.022.309,Regular
30.0,173196.32,4.0,7.0,9.0,1.0,9.0,5.0,967.23,13.867.372.021.620.400,Alto
30.0,173196.32,4.0,7.0,9.0,1.0,12.0,5.0,967.23,13.867.372.021.620.400,Alto
30.0,173196.32,4.0,7.0,9.0,1.0,7.0,5.0,967.23,13.867.372.021.620.400,Alto
30.0,173196.32,4.0,7.0,9.0,1.0,8.0,5.0,967.23,13.867.372.021.620.400,Alto
30.0,173196.32,4.0,7.0,9.0,1.0,7.0,5.0,967.23,13.867.372.021.620.400,Alto
30.0,173196.32,4.0,7.0,9.0,1.0,6.0,8.0,967.23,13.867.372.021.620.400,Alto
30.0,173196.32,4.0,7.0,9.0,1.0,7.0,5.0,967.23,13.867.372.021.620.400,Alto
30.0,173196.32,4.0,7.0,9.0,1.0,7.0,5.0,967.23,13.867.372.021.620.400,Alto
19.0,20354.85,8.0,6.0,30.0,7.0,36.0,24.0,4288.63,4.881.642.835.736.700,Regular
19.0,20354.85,8.0,6.0,30.0,7.0,36.0,24.0,4288.63,4.881.642.835.736.700,Regular
19.0,20354.85,8.0,6.0,30.0,7.0,36.0,24.0,4288.63,4.881.642.835.736.700,Regular
19.0,20354.85,8.0,6.0,30.0,7.0,36.0,24.0,4288.63,4.881.642.835.736.700,Regular
19.0,20354.85,8.0,6.0,30.0,7.0,36.0,21.0,4288.63,4.881.642.835.736.700,Regular
19.0,20354.85,8.0,6.0,30.0,7.0,36.0,23.0,4288.63,4.881.642.835.736.700,Regular
19.0,20354.85,8.0,6.0,30.0,7.0,36.0,24.0,4288.63,4.881.642.835.736.700,Regular
19.0,20354.85,8.0,6.0,30.0,7.0,33.0,24.0,4288.63,4.881.642.835.736.700,Regular
40.0,46113.81,7.0,5.0,24.0,2.0,15.0,9.0,2530.66,5.134.392.134.800.100,Baixo
40.0,46113.81,7.0,5.0,24.0,2.0,19.0,8.0,2530.66,5.134.392.134.800.100,Baixo
40.0,46113.81,7.0,5.0,24.0,2.0,19.0,9.0,2530.66,5.134.392.134.800.100,Baixo
40.0,46113.81,7.0,5.0,24.0,2.0,19.0,9.0,2530.66,5.134.392.134.800.100,Baixo
40.0,46113.81,7.0,5.0,24.0,2.0,23.0,9.0,2530.66,5.134.392.134.800.100,Baixo
40.0,46113.81,7.0,5.0,24.0,2.0,24.0,9.0,2530.66,5.134.392.134.800.100,Baixo
40.0,46113.81,7.0,5.0,24.0,2.0,19.0,12.0,2530.66,5.134.392.134.800.100,Regular
40.0,46113.81,7.0,5.0,24.0,2.0,19.0,9.0,2530.66,5.134.392.134.800.100,Baixo
14.0,8882.47,9.0,7.0,19.0,7.0,44.0,15.0,1580.91,12.653.529.436.992.500,Baixo
14.0,8882.47,9.0,7.0,19.0,7.0,40.0,15.0,1580.91,12.653.529.436.992.500,Baixo
14.0,8882.47,9.0,7.0,19.0,7.0,40.0,16.0,1580.91,12.653.529.436.992.500,Baixo
14.0,8882.47,9.0,7.0,19.0,7.0,39.0,15.0,1580.91,12.653.529.436.992.500,Baixo
15.0,8882.47,9.0,7.0,19.0,7.0,40.0,13.0,1580.91,12.653.529.436.992.500,Regular
15.0,8882.47,9.0,7.0,19.0,7.0,40.0,15.0,1580.91,12.653.529.436.992.500,Regular
15.0,8882.47,9.0,7.0,19.0,7.0,40.0,15.0,1580.91,12.653.529.436.992.500,Baixo
15.0,8882.47,9.0,7.0,19.0,7.0,40.0,18.0,1580.91,12.653.529.436.992.500,Regular
26.0,34128.92,6.0,8.0,31.0,6.0,18.0,25.0,2626.28,2.133.816.666.981.820,Baixo
26.0,34128.92,6.0,8.0,31.0,6.0,22.0,22.0,2626.28,2.133.816.666.981.820,Baixo
26.0,34128.92,6.0,8.0,31.0,6.0,18.0,22.0,2626.28,2.133.816.666.981.820,Baixo
26.0,34128.92,6.0,8.0,31.0,6.0,16.0,22.0,2626.28,2.133.816.666.981.820,Regular
26.0,34128.92,6.0,8.0,31.0,6.0,18.0,22.0,2626.28,2.133.816.666.981.820,Baixo
26.0,34128.92,6.0,8.0,31.0,6.0,23.0,20.0,2626.28,2.133.816.666.981.820,Baixo
26.0,34128.92,6.0,8.0,31.0,6.0,18.0,22.0,2626.28,2.133.816.666.981.820,Baixo
26.0,34128.92,6.0,8.0,31.0,6.0,18.0,19.0,2626.28,2.133.816.666.981.820,Baixo
43.0,29042.45,3.0,5.0,5.0,1.0,5.0,16.0,1092.55,5.283.439.159.020.260,Regular
43.0,29042.45,3.0,5.0,5.0,1.0,5.0,13.0,1092.55,5.283.439.159.020.260,Regular
43.0,29042.45,3.0,5.0,5.0,1.0,5.0,16.0,1092.55,5.283.439.159.020.260,Regular
43.0,29042.45,3.0,5.0,5.0,1.0,2.0,18.0,1092.55,5.283.439.159.020.260,Regular
43.0,29042.45,3.0,5.0,5.0,1.0,5.0,19.0,1092.55,5.283.439.159.020.260,Regular
43.0,29042.45,3.0,5.0,5.0,1.0,5.0,16.0,1092.55,5.283.439.159.020.260,Regular
43.0,29042.45,3.0,5.0,5.0,1.0,5.0,16.0,1092.55,5.283.439.159.020.260,Regular
43.0,29042.45,3.0,5.0,5.0,1.0,5.0,16.0,1092.55,5.283.439.159.020.260,Regular
32.0,26716.09,4.0,5.0,6.0,3.0,33.0,17.0,643.89,4.880.847.457.177.010,Regular
32.0,26716.09,4.0,5.0,6.0,3.0,30.0,17.0,643.89,4.880.847.457.177.010,Regular
33.0,26716.09,4.0,5.0,6.0,3.0,34.0,15.0,643.89,4.880.847.457.177.010,Regular
33.0,26716.09,4.0,5.0,6.0,3.0,30.0,17.0,643.89,4.880.847.457.177.010,Alto
33.0,26716.09,4.0,5.0,6.0,3.0,30.0,14.0,643.89,4.880.847.457.177.010,Regular
33.0,26716.09,4.0,5.0,6.0,3.0,32.0,16.0,643.89,4.880.847.457.177.010,Alto
33.0,26716.09,4.0,5.0,6.0,3.0,27.0,16.0,643.89,4.880.847.457.177.010,Alto
33.0,26716.09,4.0,5.0,6.0,3.0,30.0,17.0,643.89,4.880.847.457.177.010,Regular
14.0,74733.44,9.0,6.0,19.0,5.0,17.0,20.0,4685.34,6.352.561.124.330.170,Baixo
14.0,74733.44,9.0,6.0,19.0,5.0,17.0,20.0,4685.34,6.352.561.124.330.170,Baixo
14.0,74733.44,9.0,6.0,19.0,5.0,17.0,20.0,4685.34,6.352.561.124.330.170,Baixo
14.0,74733.44,9.0,6.0,19.0,5.0,17.0,18.0,4685.34,6.352.561.124.330.170,Regular
14.0,74733.44,9.0,6.0,19.0,5.0,17.0,20.0,4685.34,6.352.561.124.330.170,Regular
14.0,74733.44,9.0,6.0,19.0,5.0,14.0,20.0,4685.34,6.352.561.124.330.170,Regular
14.0,74733.44,9.0,6.0,19.0,5.0,17.0,20.0,4685.34,6.352.561.124.330.170,Alto
14.0,74733.44,9.0,6.0,19.0,5.0,17.0,20.0,4685.34,6.352.561.124.330.170,Alto
44.0,8681.77,6.0,9.0,23.0,7.0,47.0,24.0,2216.25,19.408.937.188.103.400,Baixo
44.0,8681.77,6.0,9.0,23.0,7.0,47.0,24.0,2216.25,19.408.937.188.103.400,Regular
44.0,8681.77,6.0,9.0,23.0,7.0,47.0,24.0,2216.25,19.408.937.188.103.400,Baixo
44.0,8681.77,6.0,9.0,23.0,7.0,47.0,24.0,2216.25,19.408.937.188.103.400,Regular
44.0,8681.77,6.0,9.0,23.0,7.0,44.0,21.0,2216.25,19.408.937.188.103.400,Regular
44.0,8681.77,6.0,9.0,23.0,7.0,47.0,24.0,2216.25,19.408.937.188.103.400,Regular
44.0,8681.77,6.0,9.0,23.0,7.0,47.0,22.0,2216.25,19.408.937.188.103.400,Regular
44.0,8681.77,6.0,9.0,23.0,7.0,47.0,21.0,2216.25,19.408.937.188.103.400,Regular
37.0,10034.55,4.0,4.0,28.0,6.0,26.0,11.0,1669.84,13.051.210.416.498.000,Regular
38.0,10034.55,4.0,4.0,28.0,6.0,24.0,9.0,1669.84,13.051.210.416.498.000,Baixo
38.0,10034.55,4.0,4.0,28.0,6.0,24.0,9.0,1669.84,13.051.210.416.498.000,Baixo
38.0,10034.55,4.0,4.0,28.0,6.0,25.0,12.0,1669.84,13.051.210.416.498.000,Baixo
38.0,10034.55,4.0,4.0,28.0,6.0,29.0,9.0,1669.84,13.051.210.416.498.000,Baixo
38.0,10034.55,4.0,4.0,28.0,6.0,26.0,9.0,1669.84,13.051.210.416.498.000,Baixo
38.0,10034.55,4.0,4.0,28.0,6.0,24.0,7.0,1669.84,13.051.210.416.498.000,Regular
38.0,10034.55,4.0,4.0,28.0,6.0,24.0,9.0,1669.84,13.051.210.416.498.000,Regular
40.0,20540.49,0.0,4.0,8.0,1.0,3.0,3.0,1118.37,1.818.591.757.985.360,Alto
40.0,20540.49,0.0,4.0,8.0,1.0,3.0,0.0,1118.37,1.818.591.757.985.360,Alto
